DepartDate,Origin,Destination,Carrier
11/01/2019,GLA,LTN,U2
18/01/2019,GLA,LTN,U2
03/07/2019,GLA,MRS,U2
04/05/2019,GLA,PMI,U2
03/07/2019,GLA,SPU,U2
03/02/2019,GLA,STN,U2
03/06/2019,GLA,STN,U2
03/07/2019,GLA,STN,U2
04/04/2019,GLA,STN,U2
04/05/2019,GLA,STN,U2
05/01/2019,GLA,STN,U2
05/03/2019,GLA,STN,U2
07/01/2019,GLA,STN,U2
11/01/2019,GLA,STN,U2
18/01/2019,GLA,STN,U2
03/02/2019,GLA,SXF,U2
03/06/2019,GLA,SXF,U2
04/04/2019,GLA,SXF,U2
05/03/2019,GLA,SXF,U2
07/01/2019,GLA,SXF,U2
11/01/2019,GLA,SXF,U2
18/01/2019,GLA,SXF,U2
05/01/2019,GLA,VCE,U2
05/03/2019,GLA,VCE,U2
03/02/2019,GNB,BRS,U2
05/01/2019,GNB,BRS,U2
05/01/2019,GNB,EDI,U2
03/02/2019,GNB,LGW,U2
05/01/2019,GNB,LGW,U2
07/01/2019,GNB,LGW,U2
11/01/2019,GNB,LGW,U2
18/01/2019,GNB,LGW,U2
05/01/2019,GNB,LPL,U2
03/02/2019,GNB,LTN,U2
05/01/2019,GNB,LTN,U2
03/02/2019,GNB,STN,U2
05/01/2019,GNB,STN,U2
04/05/2019,GOA,BRS,U2
04/04/2019,GOA,LTN,U2
04/05/2019,GOA,LTN,U2
04/04/2019,GOA,MAN,U2
04/04/2019,GOA,TXL,U2
03/02/2019,GOT,TXL,U2
03/06/2019,GOT,TXL,U2
03/07/2019,GOT,TXL,U2
04/04/2019,GOT,TXL,U2
04/05/2019,GOT,TXL,U2
05/01/2019,GOT,TXL,U2
05/03/2019,GOT,TXL,U2
07/01/2019,GOT,TXL,U2
11/01/2019,GOT,TXL,U2
18/01/2019,GOT,TXL,U2
04/04/2019,GRX,LGW,U2
04/05/2019,GRX,LGW,U2
05/01/2019,GRX,LGW,U2
05/03/2019,GRX,LGW,U2
03/06/2019,GRX,MAN,U2
04/04/2019,GRX,MAN,U2
07/01/2019,GRX,MAN,U2
11/01/2019,GRX,MAN,U2
18/01/2019,GRX,MAN,U2
04/04/2019,GRX,MXP,U2
05/01/2019,GRX,MXP,U2
05/03/2019,GRX,MXP,U2
03/02/2019,GRX,NAP,U2
11/01/2019,GRX,NAP,U2
18/01/2019,GRX,NAP,U2
03/06/2019,GRX,TXL,U2
07/01/2019,GRX,TXL,U2
11/01/2019,GRX,TXL,U2
18/01/2019,GRX,TXL,U2
03/02/2019,GRZ,TXL,U2
04/04/2019,GRZ,TXL,U2
04/05/2019,GRZ,TXL,U2
07/01/2019,GRZ,TXL,U2
11/01/2019,GRZ,TXL,U2
18/01/2019,GRZ,TXL,U2
05/01/2019,GVA,ABZ,U2
03/06/2019,GVA,AGP,U2
03/07/2019,GVA,AGP,U2
04/04/2019,GVA,AGP,U2
04/05/2019,GVA,AGP,U2
05/01/2019,GVA,AGP,U2
05/03/2019,GVA,AGP,U2
03/07/2019,GVA,AHO,U2
03/06/2019,GVA,AJA,U2
03/07/2019,GVA,AJA,U2
04/05/2019,GVA,AJA,U2
03/06/2019,GVA,ALC,U2
03/07/2019,GVA,ALC,U2
04/04/2019,GVA,ALC,U2
04/05/2019,GVA,ALC,U2
05/01/2019,GVA,ALC,U2
05/03/2019,GVA,ALC,U2
07/01/2019,GVA,ALC,U2
03/02/2019,GVA,AMS,U2
03/06/2019,GVA,AMS,U2
03/07/2019,GVA,AMS,U2
04/04/2019,GVA,AMS,U2
04/05/2019,GVA,AMS,U2
05/01/2019,GVA,AMS,U2
05/03/2019,GVA,AMS,U2
07/01/2019,GVA,AMS,U2
11/01/2019,GVA,AMS,U2
18/01/2019,GVA,AMS,U2
03/06/2019,GVA,ARN,U2
03/07/2019,GVA,ARN,U2
05/01/2019,GVA,ARN,U2
07/01/2019,GVA,ARN,U2
11/01/2019,GVA,ARN,U2
18/01/2019,GVA,ARN,U2
03/02/2019,GVA,BCN,U2
03/06/2019,GVA,BCN,U2
03/07/2019,GVA,BCN,U2
04/04/2019,GVA,BCN,U2
04/05/2019,GVA,BCN,U2
05/01/2019,GVA,BCN,U2
05/03/2019,GVA,BCN,U2
07/01/2019,GVA,BCN,U2
11/01/2019,GVA,BCN,U2
18/01/2019,GVA,BCN,U2
03/02/2019,GVA,BDS,U2
03/06/2019,GVA,BDS,U2
03/07/2019,GVA,BDS,U2
04/04/2019,GVA,BDS,U2
04/05/2019,GVA,BDS,U2
05/03/2019,GVA,BDS,U2
11/01/2019,GVA,BDS,U2
03/06/2019,GVA,BEG,U2
03/07/2019,GVA,BEG,U2
07/01/2019,GVA,BEG,U2
11/01/2019,GVA,BEG,U2
18/01/2019,GVA,BEG,U2
03/02/2019,GVA,BFS,U2
05/01/2019,GVA,BFS,U2
03/02/2019,GVA,BHX,U2
03/06/2019,GVA,BHX,U2
03/07/2019,GVA,BHX,U2
05/01/2019,GVA,BHX,U2
05/03/2019,GVA,BHX,U2
07/01/2019,GVA,BHX,U2
11/01/2019,GVA,BHX,U2
18/01/2019,GVA,BHX,U2
03/07/2019,GVA,BIA,U2
04/05/2019,GVA,BIA,U2
04/05/2019,GVA,BIO,U2
03/02/2019,GVA,BOD,U2
03/06/2019,GVA,BOD,U2
03/07/2019,GVA,BOD,U2
04/04/2019,GVA,BOD,U2
04/05/2019,GVA,BOD,U2
05/01/2019,GVA,BOD,U2
05/03/2019,GVA,BOD,U2
07/01/2019,GVA,BOD,U2
11/01/2019,GVA,BOD,U2
18/01/2019,GVA,BOD,U2
03/02/2019,GVA,BOH,U2
05/01/2019,GVA,BOH,U2
07/01/2019,GVA,BOH,U2
03/02/2019,GVA,BRS,U2
03/06/2019,GVA,BRS,U2
03/07/2019,GVA,BRS,U2
04/04/2019,GVA,BRS,U2
04/05/2019,GVA,BRS,U2
05/01/2019,GVA,BRS,U2
05/03/2019,GVA,BRS,U2
07/01/2019,GVA,BRS,U2
11/01/2019,GVA,BRS,U2
18/01/2019,GVA,BRS,U2
03/02/2019,GVA,BRU,U2
03/06/2019,GVA,BRU,U2
03/07/2019,GVA,BRU,U2
04/04/2019,GVA,BRU,U2
04/05/2019,GVA,BRU,U2
05/01/2019,GVA,BRU,U2
05/03/2019,GVA,BRU,U2
07/01/2019,GVA,BRU,U2
11/01/2019,GVA,BRU,U2
18/01/2019,GVA,BRU,U2
03/02/2019,GVA,BUD,U2
03/06/2019,GVA,BUD,U2
03/07/2019,GVA,BUD,U2
04/04/2019,GVA,BUD,U2
04/05/2019,GVA,BUD,U2
05/01/2019,GVA,BUD,U2
05/03/2019,GVA,BUD,U2
07/01/2019,GVA,BUD,U2
11/01/2019,GVA,BUD,U2
18/01/2019,GVA,BUD,U2
03/07/2019,GVA,CAG,U2
03/07/2019,GVA,CLY,U2
03/02/2019,GVA,CPH,U2
03/06/2019,GVA,CPH,U2
03/07/2019,GVA,CPH,U2
04/04/2019,GVA,CPH,U2
05/01/2019,GVA,CPH,U2
05/03/2019,GVA,CPH,U2
07/01/2019,GVA,CPH,U2
11/01/2019,GVA,CPH,U2
18/01/2019,GVA,CPH,U2
03/02/2019,GVA,CTA,U2
03/06/2019,GVA,CTA,U2
03/07/2019,GVA,CTA,U2
04/04/2019,GVA,CTA,U2
04/05/2019,GVA,CTA,U2
07/01/2019,GVA,CTA,U2
11/01/2019,GVA,CTA,U2
18/01/2019,GVA,CTA,U2
03/07/2019,GVA,DBV,U2
04/05/2019,GVA,DBV,U2
03/02/2019,GVA,EDI,U2
03/06/2019,GVA,EDI,U2
03/07/2019,GVA,EDI,U2
04/04/2019,GVA,EDI,U2
04/05/2019,GVA,EDI,U2
05/01/2019,GVA,EDI,U2
05/03/2019,GVA,EDI,U2
07/01/2019,GVA,EDI,U2
11/01/2019,GVA,EDI,U2
18/01/2019,GVA,EDI,U2
03/06/2019,GVA,FAO,U2
03/07/2019,GVA,FAO,U2
04/04/2019,GVA,FAO,U2
04/05/2019,GVA,FAO,U2
03/02/2019,GVA,FCO,U2
03/06/2019,GVA,FCO,U2
03/07/2019,GVA,FCO,U2
04/04/2019,GVA,FCO,U2
04/05/2019,GVA,FCO,U2
05/01/2019,GVA,FCO,U2
05/03/2019,GVA,FCO,U2
07/01/2019,GVA,FCO,U2
11/01/2019,GVA,FCO,U2
18/01/2019,GVA,FCO,U2
03/07/2019,GVA,FSC,U2
04/05/2019,GVA,FSC,U2
05/01/2019,GVA,FUE,U2
05/03/2019,GVA,FUE,U2
03/02/2019,GVA,GLA,U2
05/01/2019,GVA,GLA,U2
03/02/2019,GVA,HAM,U2
03/06/2019,GVA,HAM,U2
04/04/2019,GVA,HAM,U2
05/03/2019,GVA,HAM,U2
07/01/2019,GVA,HAM,U2
11/01/2019,GVA,HAM,U2
18/01/2019,GVA,HAM,U2
04/05/2019,GVA,HER,U2
04/05/2019,GVA,HRG,U2
05/01/2019,GVA,HRG,U2
03/06/2019,GVA,IBZ,U2
03/07/2019,GVA,IBZ,U2
04/04/2019,GVA,IBZ,U2
04/05/2019,GVA,IBZ,U2
03/07/2019,GVA,JMK,U2
04/05/2019,GVA,JMK,U2
03/06/2019,GVA,JTR,U2
04/04/2019,GVA,JTR,U2
04/05/2019,GVA,KEF,U2
03/02/2019,GVA,KRK,U2
04/05/2019,GVA,KRK,U2
11/01/2019,GVA,KRK,U2
18/01/2019,GVA,KRK,U2
03/02/2019,GVA,LGW,U2
03/06/2019,GVA,LGW,U2
03/07/2019,GVA,LGW,U2
04/04/2019,GVA,LGW,U2
04/05/2019,GVA,LGW,U2
05/01/2019,GVA,LGW,U2
05/03/2019,GVA,LGW,U2
07/01/2019,GVA,LGW,U2
11/01/2019,GVA,LGW,U2
18/01/2019,GVA,LGW,U2
03/02/2019,GVA,LIL,U2
03/06/2019,GVA,LIL,U2
04/04/2019,GVA,LIL,U2
07/01/2019,GVA,LIL,U2
11/01/2019,GVA,LIL,U2
18/01/2019,GVA,LIL,U2
03/02/2019,GVA,LIS,U2
03/06/2019,GVA,LIS,U2
03/07/2019,GVA,LIS,U2
04/04/2019,GVA,LIS,U2
04/05/2019,GVA,LIS,U2
05/01/2019,GVA,LIS,U2
05/03/2019,GVA,LIS,U2
07/01/2019,GVA,LIS,U2
11/01/2019,GVA,LIS,U2
18/01/2019,GVA,LIS,U2
03/02/2019,GVA,LPL,U2
03/06/2019,GVA,LPL,U2
03/07/2019,GVA,LPL,U2
04/04/2019,GVA,LPL,U2
05/01/2019,GVA,LPL,U2
05/03/2019,GVA,LPL,U2
07/01/2019,GVA,LPL,U2
11/01/2019,GVA,LPL,U2
18/01/2019,GVA,LPL,U2
03/02/2019,GVA,LTN,U2
03/06/2019,GVA,LTN,U2
03/07/2019,GVA,LTN,U2
04/04/2019,GVA,LTN,U2
04/05/2019,GVA,LTN,U2
05/01/2019,GVA,LTN,U2
05/03/2019,GVA,LTN,U2
07/01/2019,GVA,LTN,U2
11/01/2019,GVA,LTN,U2
18/01/2019,GVA,LTN,U2
03/02/2019,GVA,MAD,U2
03/06/2019,GVA,MAD,U2
03/07/2019,GVA,MAD,U2
04/04/2019,GVA,MAD,U2
04/05/2019,GVA,MAD,U2
05/01/2019,GVA,MAD,U2
05/03/2019,GVA,MAD,U2
07/01/2019,GVA,MAD,U2
11/01/2019,GVA,MAD,U2
18/01/2019,GVA,MAD,U2
03/07/2019,GVA,MAH,U2
04/05/2019,GVA,MAH,U2
03/02/2019,GVA,MAN,U2
03/06/2019,GVA,MAN,U2
03/07/2019,GVA,MAN,U2
04/04/2019,GVA,MAN,U2
04/05/2019,GVA,MAN,U2
05/01/2019,GVA,MAN,U2
05/03/2019,GVA,MAN,U2
07/01/2019,GVA,MAN,U2
11/01/2019,GVA,MAN,U2
18/01/2019,GVA,MAN,U2
03/07/2019,GVA,MLA,U2
04/05/2019,GVA,MLA,U2
03/06/2019,GVA,NAP,U2
03/07/2019,GVA,NAP,U2
04/04/2019,GVA,NAP,U2
04/05/2019,GVA,NAP,U2
05/01/2019,GVA,NAP,U2
05/03/2019,GVA,NAP,U2
07/01/2019,GVA,NAP,U2
03/02/2019,GVA,NCE,U2
03/06/2019,GVA,NCE,U2
03/07/2019,GVA,NCE,U2
04/04/2019,GVA,NCE,U2
04/05/2019,GVA,NCE,U2
05/01/2019,GVA,NCE,U2
05/03/2019,GVA,NCE,U2
07/01/2019,GVA,NCE,U2
11/01/2019,GVA,NCE,U2
18/01/2019,GVA,NCE,U2
03/02/2019,GVA,NCL,U2
05/01/2019,GVA,NCL,U2
07/01/2019,GVA,NCL,U2
11/01/2019,GVA,NCL,U2
18/01/2019,GVA,NCL,U2
03/02/2019,GVA,NTE,U2
03/06/2019,GVA,NTE,U2
03/07/2019,GVA,NTE,U2
04/04/2019,GVA,NTE,U2
04/05/2019,GVA,NTE,U2
05/01/2019,GVA,NTE,U2
05/03/2019,GVA,NTE,U2
07/01/2019,GVA,NTE,U2
11/01/2019,GVA,NTE,U2
18/01/2019,GVA,NTE,U2
03/06/2019,GVA,OLB,U2
03/07/2019,GVA,OLB,U2
04/04/2019,GVA,OLB,U2
04/05/2019,GVA,OLB,U2
03/02/2019,GVA,OPO,U2
03/06/2019,GVA,OPO,U2
03/07/2019,GVA,OPO,U2
04/04/2019,GVA,OPO,U2
04/05/2019,GVA,OPO,U2
05/01/2019,GVA,OPO,U2
05/03/2019,GVA,OPO,U2
07/01/2019,GVA,OPO,U2
11/01/2019,GVA,OPO,U2
18/01/2019,GVA,OPO,U2
03/02/2019,GVA,ORY,U2
03/06/2019,GVA,ORY,U2
03/07/2019,GVA,ORY,U2
04/04/2019,GVA,ORY,U2
04/05/2019,GVA,ORY,U2
05/01/2019,GVA,ORY,U2
05/03/2019,GVA,ORY,U2
07/01/2019,GVA,ORY,U2
11/01/2019,GVA,ORY,U2
18/01/2019,GVA,ORY,U2
03/06/2019,GVA,PMI,U2
03/07/2019,GVA,PMI,U2
04/04/2019,GVA,PMI,U2
04/05/2019,GVA,PMI,U2
07/01/2019,GVA,PMI,U2
11/01/2019,GVA,PMI,U2
18/01/2019,GVA,PMI,U2
03/06/2019,GVA,PMO,U2
04/04/2019,GVA,PMO,U2
05/01/2019,GVA,PMO,U2
05/03/2019,GVA,PMO,U2
03/06/2019,GVA,PRN,U2
03/07/2019,GVA,PRN,U2
04/04/2019,GVA,PRN,U2
04/05/2019,GVA,PRN,U2
05/01/2019,GVA,PRN,U2
05/03/2019,GVA,PRN,U2
07/01/2019,GVA,PRN,U2
03/07/2019,GVA,PSA,U2
03/02/2019,GVA,RAK,U2
04/04/2019,GVA,RAK,U2
04/05/2019,GVA,RAK,U2
05/01/2019,GVA,RAK,U2
05/03/2019,GVA,RAK,U2
07/01/2019,GVA,RAK,U2
11/01/2019,GVA,RAK,U2
07/01/2019,GVA,RNS,U2
11/01/2019,GVA,RNS,U2
18/01/2019,GVA,RNS,U2
03/02/2019,GVA,SCQ,U2
03/06/2019,GVA,SCQ,U2
03/07/2019,GVA,SCQ,U2
04/04/2019,GVA,SCQ,U2
04/05/2019,GVA,SCQ,U2
05/01/2019,GVA,SCQ,U2
05/03/2019,GVA,SCQ,U2
07/01/2019,GVA,SCQ,U2
11/01/2019,GVA,SCQ,U2
18/01/2019,GVA,SCQ,U2
03/02/2019,GVA,SEN,U2
05/01/2019,GVA,SEN,U2
07/01/2019,GVA,SEN,U2
11/01/2019,GVA,SEN,U2
18/01/2019,GVA,SEN,U2
03/02/2019,GVA,SOU,U2
05/03/2019,GVA,SOU,U2
03/07/2019,GVA,SPU,U2
04/04/2019,GVA,SPU,U2
04/05/2019,GVA,SPU,U2
03/02/2019,GVA,STN,U2
05/01/2019,GVA,STN,U2
05/03/2019,GVA,STN,U2
07/01/2019,GVA,STN,U2
11/01/2019,GVA,STN,U2
18/01/2019,GVA,STN,U2
03/02/2019,GVA,SVQ,U2
03/07/2019,GVA,SVQ,U2
04/04/2019,GVA,SVQ,U2
05/03/2019,GVA,SVQ,U2
03/02/2019,GVA,SXF,U2
03/06/2019,GVA,SXF,U2
03/07/2019,GVA,SXF,U2
04/04/2019,GVA,SXF,U2
04/05/2019,GVA,SXF,U2
05/01/2019,GVA,SXF,U2
05/03/2019,GVA,SXF,U2
07/01/2019,GVA,SXF,U2
11/01/2019,GVA,SXF,U2
18/01/2019,GVA,SXF,U2
04/05/2019,GVA,TFS,U2
05/01/2019,GVA,TFS,U2
05/03/2019,GVA,TFS,U2
03/07/2019,GVA,TIV,U2
03/02/2019,GVA,TLS,U2
03/06/2019,GVA,TLS,U2
03/07/2019,GVA,TLS,U2
04/04/2019,GVA,TLS,U2
04/05/2019,GVA,TLS,U2
05/01/2019,GVA,TLS,U2
05/03/2019,GVA,TLS,U2
07/01/2019,GVA,TLS,U2
11/01/2019,GVA,TLS,U2
18/01/2019,GVA,TLS,U2
03/02/2019,GVA,TLV,U2
03/06/2019,GVA,TLV,U2
04/04/2019,GVA,TLV,U2
05/03/2019,GVA,TLV,U2
07/01/2019,GVA,TLV,U2
11/01/2019,GVA,TLV,U2
18/01/2019,GVA,TLV,U2
03/02/2019,GVA,VCE,U2
03/06/2019,GVA,VCE,U2
03/07/2019,GVA,VCE,U2
04/04/2019,GVA,VCE,U2
04/05/2019,GVA,VCE,U2
05/01/2019,GVA,VCE,U2
07/01/2019,GVA,VCE,U2
03/02/2019,GVA,VIE,U2
03/06/2019,GVA,VIE,U2
03/07/2019,GVA,VIE,U2
04/04/2019,GVA,VIE,U2
04/05/2019,GVA,VIE,U2
07/01/2019,GVA,VIE,U2
11/01/2019,GVA,VIE,U2
18/01/2019,GVA,VIE,U2
03/02/2019,GVA,WAW,U2
07/01/2019,GVA,WAW,U2
11/01/2019,GVA,WAW,U2
18/01/2019,GVA,WAW,U2
04/04/2019,HAM,BOD,U2
04/05/2019,HAM,BOD,U2
03/02/2019,HAM,BSL,U2
03/06/2019,HAM,BSL,U2
03/07/2019,HAM,BSL,U2
04/04/2019,HAM,BSL,U2
04/05/2019,HAM,BSL,U2
05/01/2019,HAM,BSL,U2
05/03/2019,HAM,BSL,U2
07/01/2019,HAM,BSL,U2
11/01/2019,HAM,BSL,U2
18/01/2019,HAM,BSL,U2
03/02/2019,HAM,EDI,U2
03/06/2019,HAM,EDI,U2
04/04/2019,HAM,EDI,U2
07/01/2019,HAM,EDI,U2
11/01/2019,HAM,EDI,U2
18/01/2019,HAM,EDI,U2
03/02/2019,HAM,GVA,U2
03/06/2019,HAM,GVA,U2
04/04/2019,HAM,GVA,U2
05/03/2019,HAM,GVA,U2
07/01/2019,HAM,GVA,U2
11/01/2019,HAM,GVA,U2
18/01/2019,HAM,GVA,U2
03/02/2019,HAM,LGW,U2
03/06/2019,HAM,LGW,U2
03/07/2019,HAM,LGW,U2
04/04/2019,HAM,LGW,U2
04/05/2019,HAM,LGW,U2
05/01/2019,HAM,LGW,U2
05/03/2019,HAM,LGW,U2
07/01/2019,HAM,LGW,U2
11/01/2019,HAM,LGW,U2
18/01/2019,HAM,LGW,U2
03/02/2019,HAM,MAN,U2
03/06/2019,HAM,MAN,U2
03/07/2019,HAM,MAN,U2
04/04/2019,HAM,MAN,U2
05/01/2019,HAM,MAN,U2
05/03/2019,HAM,MAN,U2
07/01/2019,HAM,MAN,U2
11/01/2019,HAM,MAN,U2
18/01/2019,HAM,MAN,U2
03/06/2019,HAM,NCE,U2
03/07/2019,HAM,NCE,U2
04/04/2019,HAM,NCE,U2
04/05/2019,HAM,NCE,U2
03/02/2019,HAM,SZG,U2
05/01/2019,HAM,SZG,U2
11/01/2019,HAM,SZG,U2
18/01/2019,HAM,SZG,U2
03/02/2019,HAM,VCE,U2
03/06/2019,HAM,VCE,U2
03/07/2019,HAM,VCE,U2
07/01/2019,HAM,VCE,U2
11/01/2019,HAM,VCE,U2
18/01/2019,HAM,VCE,U2
03/02/2019,HEL,TXL,U2
03/06/2019,HEL,TXL,U2
03/07/2019,HEL,TXL,U2
04/04/2019,HEL,TXL,U2
04/05/2019,HEL,TXL,U2
05/01/2019,HEL,TXL,U2
05/03/2019,HEL,TXL,U2
07/01/2019,HEL,TXL,U2
11/01/2019,HEL,TXL,U2
18/01/2019,HEL,TXL,U2
03/07/2019,HER,BOD,U2
03/07/2019,HER,BRS,U2
04/05/2019,HER,BRS,U2
03/07/2019,HER,CDG,U2
04/05/2019,HER,EDI,U2
04/05/2019,HER,GVA,U2
03/06/2019,HER,LGW,U2
03/07/2019,HER,LGW,U2
04/04/2019,HER,LGW,U2
04/05/2019,HER,LGW,U2
03/06/2019,HER,LTN,U2
03/07/2019,HER,LTN,U2
04/05/2019,HER,LTN,U2
04/04/2019,HER,MAN,U2
04/05/2019,HER,MAN,U2
03/07/2019,HER,MXP,U2
03/07/2019,HER,SXF,U2
04/05/2019,HER,SXF,U2
04/05/2019,HRG,GVA,U2
05/01/2019,HRG,GVA,U2
03/07/2019,HRG,LGW,U2
04/05/2019,HRG,LGW,U2
05/01/2019,HRG,LGW,U2
05/03/2019,HRG,LGW,U2
03/02/2019,HRG,MXP,U2
07/01/2019,HRG,STN,U2
11/01/2019,HRG,STN,U2
18/01/2019,HRG,STN,U2
05/01/2019,HRG,TXL,U2
04/05/2019,IBZ,AMS,U2
03/07/2019,IBZ,BFS,U2
03/07/2019,IBZ,BRS,U2
04/05/2019,IBZ,BRS,U2
04/05/2019,IBZ,BSL,U2
03/06/2019,IBZ,GVA,U2
03/07/2019,IBZ,GVA,U2
04/04/2019,IBZ,GVA,U2
04/05/2019,IBZ,GVA,U2
03/06/2019,IBZ,LGW,U2
03/07/2019,IBZ,LGW,U2
04/04/2019,IBZ,LGW,U2
04/05/2019,IBZ,LGW,U2
03/06/2019,IBZ,LTN,U2
03/07/2019,IBZ,LTN,U2
04/05/2019,IBZ,LTN,U2
03/07/2019,IBZ,LYS,U2
03/06/2019,IBZ,MXP,U2
03/07/2019,IBZ,MXP,U2
04/04/2019,IBZ,MXP,U2
04/05/2019,IBZ,MXP,U2
03/07/2019,IBZ,NAP,U2
04/04/2019,IBZ,NAP,U2
04/05/2019,IBZ,NAP,U2
03/07/2019,IBZ,OPO,U2
04/05/2019,IBZ,SEN,U2
03/06/2019,IBZ,STN,U2
04/05/2019,IBZ,STN,U2
04/05/2019,IBZ,VCE,U2
03/02/2019,INN,BRS,U2
11/01/2019,INN,BRS,U2
18/01/2019,INN,BRS,U2
03/02/2019,INN,LGW,U2
04/04/2019,INN,LGW,U2
04/05/2019,INN,LGW,U2
05/01/2019,INN,LGW,U2
05/03/2019,INN,LGW,U2
07/01/2019,INN,LGW,U2
11/01/2019,INN,LGW,U2
18/01/2019,INN,LGW,U2
03/02/2019,INN,LTN,U2
03/02/2019,INN,MAN,U2
03/02/2019,INN,TXL,U2
04/04/2019,INN,TXL,U2
04/05/2019,INN,TXL,U2
07/01/2019,INN,TXL,U2
11/01/2019,INN,TXL,U2
18/01/2019,INN,TXL,U2
03/02/2019,INV,BRS,U2
03/06/2019,INV,BRS,U2
03/07/2019,INV,BRS,U2
04/04/2019,INV,BRS,U2
04/05/2019,INV,BRS,U2
07/01/2019,INV,BRS,U2
11/01/2019,INV,BRS,U2
18/01/2019,INV,BRS,U2
03/02/2019,INV,LGW,U2
03/06/2019,INV,LGW,U2
03/07/2019,INV,LGW,U2
04/04/2019,INV,LGW,U2
04/05/2019,INV,LGW,U2
05/01/2019,INV,LGW,U2
05/03/2019,INV,LGW,U2
07/01/2019,INV,LGW,U2
11/01/2019,INV,LGW,U2
18/01/2019,INV,LGW,U2
03/02/2019,INV,LTN,U2
03/06/2019,INV,LTN,U2
03/07/2019,INV,LTN,U2
04/04/2019,INV,LTN,U2
04/05/2019,INV,LTN,U2
05/01/2019,INV,LTN,U2
05/03/2019,INV,LTN,U2
07/01/2019,INV,LTN,U2
11/01/2019,INV,LTN,U2
18/01/2019,INV,LTN,U2
03/06/2019,IOM,BFS,U2
07/01/2019,IOM,BFS,U2
11/01/2019,IOM,BFS,U2
18/01/2019,IOM,BFS,U2
03/02/2019,IOM,BRS,U2
03/06/2019,IOM,BRS,U2
11/01/2019,IOM,BRS,U2
18/01/2019,IOM,BRS,U2
03/02/2019,IOM,LGW,U2
03/06/2019,IOM,LGW,U2
03/07/2019,IOM,LGW,U2
04/04/2019,IOM,LGW,U2
04/05/2019,IOM,LGW,U2
05/01/2019,IOM,LGW,U2
05/03/2019,IOM,LGW,U2
07/01/2019,IOM,LGW,U2
11/01/2019,IOM,LGW,U2
18/01/2019,IOM,LGW,U2
03/02/2019,IOM,LPL,U2
03/06/2019,IOM,LPL,U2
03/07/2019,IOM,LPL,U2
04/04/2019,IOM,LPL,U2
04/05/2019,IOM,LPL,U2
05/01/2019,IOM,LPL,U2
05/03/2019,IOM,LPL,U2
07/01/2019,IOM,LPL,U2
11/01/2019,IOM,LPL,U2
18/01/2019,IOM,LPL,U2
03/06/2019,IOM,LTN,U2
03/07/2019,JER,BFS,U2
04/05/2019,JER,BFS,U2
04/05/2019,JER,EDI,U2
04/04/2019,JER,GLA,U2
04/05/2019,JER,GLA,U2
05/01/2019,JER,GLA,U2
05/03/2019,JER,GLA,U2
03/02/2019,JER,LGW,U2
03/06/2019,JER,LGW,U2
03/07/2019,JER,LGW,U2
04/04/2019,JER,LGW,U2
04/05/2019,JER,LGW,U2
05/01/2019,JER,LGW,U2
05/03/2019,JER,LGW,U2
07/01/2019,JER,LGW,U2
11/01/2019,JER,LGW,U2
18/01/2019,JER,LGW,U2
03/02/2019,JER,LPL,U2
03/06/2019,JER,LPL,U2
03/07/2019,JER,LPL,U2
04/04/2019,JER,LPL,U2
04/05/2019,JER,LPL,U2
05/01/2019,JER,LPL,U2
05/03/2019,JER,LPL,U2
07/01/2019,JER,LPL,U2
11/01/2019,JER,LPL,U2
18/01/2019,JER,LPL,U2
03/06/2019,JER,LTN,U2
03/07/2019,JER,LTN,U2
04/04/2019,JER,LTN,U2
04/05/2019,JER,LTN,U2
03/06/2019,JER,NCL,U2
03/07/2019,JER,NCL,U2
04/05/2019,JER,NCL,U2
04/04/2019,JER,SEN,U2
04/05/2019,JER,SEN,U2
03/07/2019,JMK,BSL,U2
03/07/2019,JMK,GVA,U2
04/05/2019,JMK,GVA,U2
03/06/2019,JMK,LGW,U2
03/07/2019,JMK,LGW,U2
04/05/2019,JMK,LGW,U2
03/07/2019,JMK,MAN,U2
04/05/2019,JMK,MAN,U2
03/06/2019,JMK,MXP,U2
03/07/2019,JMK,MXP,U2
04/04/2019,JMK,MXP,U2
04/05/2019,JMK,MXP,U2
03/07/2019,JMK,NAP,U2
03/07/2019,JMK,NCE,U2
03/07/2019,JMK,ORY,U2
03/06/2019,JTR,GVA,U2
04/04/2019,JTR,GVA,U2
03/06/2019,JTR,LGW,U2
03/07/2019,JTR,LGW,U2
04/04/2019,JTR,LGW,U2
04/05/2019,JTR,LGW,U2
03/06/2019,JTR,MAN,U2
03/07/2019,JTR,MAN,U2
04/05/2019,JTR,MAN,U2
03/07/2019,JTR,MXP,U2
04/05/2019,JTR,MXP,U2
03/07/2019,JTR,VCE,U2
07/01/2019,KEF,BFS,U2
11/01/2019,KEF,BFS,U2
18/01/2019,KEF,BFS,U2
03/02/2019,KEF,BRS,U2
05/03/2019,KEF,BRS,U2
04/05/2019,KEF,BSL,U2
07/01/2019,KEF,BSL,U2
11/01/2019,KEF,BSL,U2
18/01/2019,KEF,BSL,U2
03/02/2019,KEF,EDI,U2
04/04/2019,KEF,EDI,U2
05/01/2019,KEF,EDI,U2
05/03/2019,KEF,EDI,U2
07/01/2019,KEF,EDI,U2
04/05/2019,KEF,GVA,U2
03/02/2019,KEF,LGW,U2
03/06/2019,KEF,LGW,U2
05/01/2019,KEF,LGW,U2
